"loc","period","validated_species","n.obs","n.days","freq","flash"
849,"0_2","andre_maardyr",0,17,0,FALSE
849,"0_2","andre_pattedyr",0,17,0,FALSE
849,"0_2","bjorn",0,17,0,FALSE
849,"0_2","ekorn",0,17,0,FALSE
849,"0_2","elg",8,17,0.470588235294118,FALSE
849,"0_2","fugl",1,17,0.0588235294117647,FALSE
849,"0_2","gaupe",0,17,0,FALSE
849,"0_2","grevling",0,17,0,FALSE
849,"0_2","hare",0,17,0,FALSE
849,"0_2","hjort",0,17,0,FALSE
849,"0_2","hund",0,17,0,FALSE
849,"0_2","ilder",0,17,0,FALSE
849,"0_2","katt",0,17,0,FALSE
849,"0_2","kjoeretoey",0,17,0,FALSE
849,"0_2","ku",0,17,0,FALSE
849,"0_2","maar",0,17,0,FALSE
849,"0_2","menneske",0,17,0,FALSE
849,"0_2","motorsykkel",0,17,0,FALSE
849,"0_2","nothing",2,17,0.117647058823529,FALSE
849,"0_2","raadyr",9,17,0.529411764705882,FALSE
849,"0_2","rev",0,17,0,FALSE
849,"0_2","rugde",0,17,0,FALSE
849,"0_2","sau",0,17,0,FALSE
849,"0_2","skogshons",0,17,0,FALSE
849,"0_2","smagnagere",0,17,0,FALSE
849,"0_2","sykkel",0,17,0,FALSE
849,"0_2","ukjent",1,17,0.0588235294117647,FALSE
849,"0_2","ulv",0,17,0,FALSE
849,"0_2","villsvin",0,17,0,FALSE
849,"0_2",NA,0,17,0,FALSE
849,"1_1","andre_maardyr",0,28,0,TRUE
849,"1_1","andre_pattedyr",0,28,0,TRUE
849,"1_1","bjorn",0,28,0,TRUE
849,"1_1","ekorn",1,28,0.0357142857142857,TRUE
849,"1_1","elg",3,28,0.107142857142857,TRUE
849,"1_1","fugl",1,28,0.0357142857142857,TRUE
849,"1_1","gaupe",0,28,0,TRUE
849,"1_1","grevling",1,28,0.0357142857142857,TRUE
849,"1_1","hare",0,28,0,TRUE
849,"1_1","hjort",0,28,0,TRUE
849,"1_1","hund",0,28,0,TRUE
849,"1_1","ilder",0,28,0,TRUE
849,"1_1","katt",0,28,0,TRUE
849,"1_1","kjoeretoey",0,28,0,TRUE
849,"1_1","ku",0,28,0,TRUE
849,"1_1","maar",1,28,0.0357142857142857,TRUE
849,"1_1","menneske",1,28,0.0357142857142857,TRUE
849,"1_1","motorsykkel",0,28,0,TRUE
849,"1_1","nothing",22,28,0.785714285714286,TRUE
849,"1_1","raadyr",10,28,0.357142857142857,TRUE
849,"1_1","rev",2,28,0.0714285714285714,TRUE
849,"1_1","rugde",0,28,0,TRUE
849,"1_1","sau",0,28,0,TRUE
849,"1_1","skogshons",1,28,0.0357142857142857,TRUE
849,"1_1","smagnagere",0,28,0,TRUE
849,"1_1","sykkel",0,28,0,TRUE
849,"1_1","ukjent",0,28,0,TRUE
849,"1_1","ulv",0,28,0,TRUE
849,"1_1","villsvin",0,28,0,TRUE
849,"1_1",NA,0,28,0,TRUE
849,"1_2","andre_maardyr",0,21,0,TRUE
849,"1_2","andre_pattedyr",0,21,0,TRUE
849,"1_2","bjorn",0,21,0,TRUE
849,"1_2","ekorn",0,21,0,TRUE
849,"1_2","elg",4,21,0.19047619047619,TRUE
849,"1_2","fugl",2,21,0.0952380952380952,TRUE
849,"1_2","gaupe",4,21,0.19047619047619,TRUE
849,"1_2","grevling",0,21,0,TRUE
849,"1_2","hare",1,21,0.0476190476190476,TRUE
849,"1_2","hjort",0,21,0,TRUE
849,"1_2","hund",0,21,0,TRUE
849,"1_2","ilder",0,21,0,TRUE
849,"1_2","katt",0,21,0,TRUE
849,"1_2","kjoeretoey",0,21,0,TRUE
849,"1_2","ku",0,21,0,TRUE
849,"1_2","maar",0,21,0,TRUE
849,"1_2","menneske",2,21,0.0952380952380952,TRUE
849,"1_2","motorsykkel",0,21,0,TRUE
849,"1_2","nothing",5,21,0.238095238095238,TRUE
849,"1_2","raadyr",5,21,0.238095238095238,TRUE
849,"1_2","rev",3,21,0.142857142857143,TRUE
849,"1_2","rugde",0,21,0,TRUE
849,"1_2","sau",0,21,0,TRUE
849,"1_2","skogshons",0,21,0,TRUE
849,"1_2","smagnagere",0,21,0,TRUE
849,"1_2","sykkel",0,21,0,TRUE
849,"1_2","ukjent",0,21,0,TRUE
849,"1_2","ulv",0,21,0,TRUE
849,"1_2","villsvin",0,21,0,TRUE
849,"1_2",NA,0,21,0,TRUE
850,"0_3","andre_maardyr",0,17,0,FALSE
850,"0_3","andre_pattedyr",0,17,0,FALSE
850,"0_3","bjorn",0,17,0,FALSE
850,"0_3","ekorn",1,17,0.0588235294117647,FALSE
850,"0_3","elg",0,17,0,FALSE
850,"0_3","fugl",0,17,0,FALSE
850,"0_3","gaupe",0,17,0,FALSE
850,"0_3","grevling",0,17,0,FALSE
850,"0_3","hare",0,17,0,FALSE
850,"0_3","hjort",0,17,0,FALSE
850,"0_3","hund",0,17,0,FALSE
850,"0_3","ilder",0,17,0,FALSE
850,"0_3","katt",0,17,0,FALSE
850,"0_3","kjoeretoey",0,17,0,FALSE
850,"0_3","ku",0,17,0,FALSE
850,"0_3","maar",0,17,0,FALSE
850,"0_3","menneske",2,17,0.117647058823529,FALSE
850,"0_3","motorsykkel",0,17,0,FALSE
850,"0_3","nothing",4,17,0.235294117647059,FALSE
850,"0_3","raadyr",1,17,0.0588235294117647,FALSE
850,"0_3","rev",8,17,0.470588235294118,FALSE
850,"0_3","rugde",0,17,0,FALSE
850,"0_3","sau",0,17,0,FALSE
850,"0_3","skogshons",0,17,0,FALSE
850,"0_3","smagnagere",0,17,0,FALSE
850,"0_3","sykkel",0,17,0,FALSE
850,"0_3","ukjent",2,17,0.117647058823529,FALSE
850,"0_3","ulv",0,17,0,FALSE
850,"0_3","villsvin",0,17,0,FALSE
850,"0_3",NA,0,17,0,FALSE
850,"1_1","andre_maardyr",0,27,0,TRUE
850,"1_1","andre_pattedyr",0,27,0,TRUE
850,"1_1","bjorn",0,27,0,TRUE
850,"1_1","ekorn",0,27,0,TRUE
850,"1_1","elg",0,27,0,TRUE
850,"1_1","fugl",0,27,0,TRUE
850,"1_1","gaupe",0,27,0,TRUE
850,"1_1","grevling",7,27,0.259259259259259,TRUE
850,"1_1","hare",3,27,0.111111111111111,TRUE
850,"1_1","hjort",1,27,0.037037037037037,TRUE
850,"1_1","hund",0,27,0,TRUE
850,"1_1","ilder",0,27,0,TRUE
850,"1_1","katt",0,27,0,TRUE
850,"1_1","kjoeretoey",0,27,0,TRUE
850,"1_1","ku",0,27,0,TRUE
850,"1_1","maar",1,27,0.037037037037037,TRUE
850,"1_1","menneske",8,27,0.296296296296296,TRUE
850,"1_1","motorsykkel",0,27,0,TRUE
850,"1_1","nothing",7,27,0.259259259259259,TRUE
850,"1_1","raadyr",3,27,0.111111111111111,TRUE
850,"1_1","rev",3,27,0.111111111111111,TRUE
850,"1_1","rugde",0,27,0,TRUE
850,"1_1","sau",0,27,0,TRUE
850,"1_1","skogshons",0,27,0,TRUE
850,"1_1","smagnagere",0,27,0,TRUE
850,"1_1","sykkel",0,27,0,TRUE
850,"1_1","ukjent",0,27,0,TRUE
850,"1_1","ulv",0,27,0,TRUE
850,"1_1","villsvin",0,27,0,TRUE
850,"1_1",NA,0,27,0,TRUE
850,"1_2","andre_maardyr",0,7,0,TRUE
850,"1_2","andre_pattedyr",0,7,0,TRUE
850,"1_2","bjorn",0,7,0,TRUE
850,"1_2","ekorn",0,7,0,TRUE
850,"1_2","elg",0,7,0,TRUE
850,"1_2","fugl",0,7,0,TRUE
850,"1_2","gaupe",0,7,0,TRUE
850,"1_2","grevling",0,7,0,TRUE
850,"1_2","hare",0,7,0,TRUE
850,"1_2","hjort",0,7,0,TRUE
850,"1_2","hund",0,7,0,TRUE
850,"1_2","ilder",0,7,0,TRUE
850,"1_2","katt",0,7,0,TRUE
850,"1_2","kjoeretoey",0,7,0,TRUE
850,"1_2","ku",0,7,0,TRUE
850,"1_2","maar",0,7,0,TRUE
850,"1_2","menneske",1,7,0.142857142857143,TRUE
850,"1_2","motorsykkel",0,7,0,TRUE
850,"1_2","nothing",14,7,2,TRUE
850,"1_2","raadyr",0,7,0,TRUE
850,"1_2","rev",0,7,0,TRUE
850,"1_2","rugde",0,7,0,TRUE
850,"1_2","sau",6,7,0.857142857142857,TRUE
850,"1_2","skogshons",0,7,0,TRUE
850,"1_2","smagnagere",0,7,0,TRUE
850,"1_2","sykkel",0,7,0,TRUE
850,"1_2","ukjent",0,7,0,TRUE
850,"1_2","ulv",0,7,0,TRUE
850,"1_2","villsvin",0,7,0,TRUE
850,"1_2",NA,0,7,0,TRUE
855,"Control","andre_maardyr",0,41,0,FALSE
855,"Control","andre_pattedyr",0,41,0,FALSE
855,"Control","bjorn",0,41,0,FALSE
855,"Control","ekorn",0,41,0,FALSE
855,"Control","elg",0,41,0,FALSE
855,"Control","fugl",0,41,0,FALSE
855,"Control","gaupe",0,41,0,FALSE
855,"Control","grevling",0,41,0,FALSE
855,"Control","hare",0,41,0,FALSE
855,"Control","hjort",8,41,0.195121951219512,FALSE
855,"Control","hund",0,41,0,FALSE
855,"Control","ilder",0,41,0,FALSE
855,"Control","katt",0,41,0,FALSE
855,"Control","kjoeretoey",0,41,0,FALSE
855,"Control","ku",0,41,0,FALSE
855,"Control","maar",3,41,0.0731707317073171,FALSE
855,"Control","menneske",0,41,0,FALSE
855,"Control","motorsykkel",0,41,0,FALSE
855,"Control","nothing",179,41,4.36585365853659,FALSE
855,"Control","raadyr",0,41,0,FALSE
855,"Control","rev",1,41,0.024390243902439,FALSE
855,"Control","rugde",0,41,0,FALSE
855,"Control","sau",0,41,0,FALSE
855,"Control","skogshons",0,41,0,FALSE
855,"Control","smagnagere",0,41,0,FALSE
855,"Control","sykkel",0,41,0,FALSE
855,"Control","ukjent",1,41,0.024390243902439,FALSE
855,"Control","ulv",0,41,0,FALSE
855,"Control","villsvin",0,41,0,FALSE
855,"Control",NA,0,41,0,FALSE
860,"Control","andre_maardyr",0,87,0,FALSE
860,"Control","andre_pattedyr",0,87,0,FALSE
860,"Control","bjorn",0,87,0,FALSE
860,"Control","ekorn",1,87,0.0114942528735632,FALSE
860,"Control","elg",3,87,0.0344827586206897,FALSE
860,"Control","fugl",23,87,0.264367816091954,FALSE
860,"Control","gaupe",0,87,0,FALSE
860,"Control","grevling",3,87,0.0344827586206897,FALSE
860,"Control","hare",9,87,0.103448275862069,FALSE
860,"Control","hjort",0,87,0,FALSE
860,"Control","hund",0,87,0,FALSE
860,"Control","ilder",0,87,0,FALSE
860,"Control","katt",0,87,0,FALSE
860,"Control","kjoeretoey",0,87,0,FALSE
860,"Control","ku",0,87,0,FALSE
860,"Control","maar",1,87,0.0114942528735632,FALSE
860,"Control","menneske",1,87,0.0114942528735632,FALSE
860,"Control","motorsykkel",0,87,0,FALSE
860,"Control","nothing",134,87,1.54022988505747,FALSE
860,"Control","raadyr",3,87,0.0344827586206897,FALSE
860,"Control","rev",10,87,0.114942528735632,FALSE
860,"Control","rugde",0,87,0,FALSE
860,"Control","sau",0,87,0,FALSE
860,"Control","skogshons",0,87,0,FALSE
860,"Control","smagnagere",0,87,0,FALSE
860,"Control","sykkel",0,87,0,FALSE
860,"Control","ukjent",4,87,0.0459770114942529,FALSE
860,"Control","ulv",0,87,0,FALSE
860,"Control","villsvin",0,87,0,FALSE
860,"Control",NA,0,87,0,FALSE
861,"Control","andre_maardyr",0,160,0,FALSE
861,"Control","andre_pattedyr",0,160,0,FALSE
861,"Control","bjorn",0,160,0,FALSE
861,"Control","ekorn",6,160,0.0375,FALSE
861,"Control","elg",3,160,0.01875,FALSE
861,"Control","fugl",10,160,0.0625,FALSE
861,"Control","gaupe",0,160,0,FALSE
861,"Control","grevling",2,160,0.0125,FALSE
861,"Control","hare",21,160,0.13125,FALSE
861,"Control","hjort",0,160,0,FALSE
861,"Control","hund",2,160,0.0125,FALSE
861,"Control","ilder",0,160,0,FALSE
861,"Control","katt",0,160,0,FALSE
861,"Control","kjoeretoey",0,160,0,FALSE
861,"Control","ku",0,160,0,FALSE
861,"Control","maar",2,160,0.0125,FALSE
861,"Control","menneske",207,160,1.29375,FALSE
861,"Control","motorsykkel",0,160,0,FALSE
861,"Control","nothing",30,160,0.1875,FALSE
861,"Control","raadyr",2,160,0.0125,FALSE
861,"Control","rev",1,160,0.00625,FALSE
861,"Control","rugde",0,160,0,FALSE
861,"Control","sau",9,160,0.05625,FALSE
861,"Control","skogshons",0,160,0,FALSE
861,"Control","smagnagere",0,160,0,FALSE
861,"Control","sykkel",0,160,0,FALSE
861,"Control","ukjent",2,160,0.0125,FALSE
861,"Control","ulv",0,160,0,FALSE
861,"Control","villsvin",2,160,0.0125,FALSE
861,"Control",NA,1,160,0.00625,FALSE
863,"Control","andre_maardyr",0,212,0,FALSE
863,"Control","andre_pattedyr",0,212,0,FALSE
863,"Control","bjorn",0,212,0,FALSE
863,"Control","ekorn",30,212,0.141509433962264,FALSE
863,"Control","elg",11,212,0.0518867924528302,FALSE
863,"Control","fugl",66,212,0.311320754716981,FALSE
863,"Control","gaupe",1,212,0.00471698113207547,FALSE
863,"Control","grevling",28,212,0.132075471698113,FALSE
863,"Control","hare",28,212,0.132075471698113,FALSE
863,"Control","hjort",18,212,0.0849056603773585,FALSE
863,"Control","hund",0,212,0,FALSE
863,"Control","ilder",0,212,0,FALSE
863,"Control","katt",0,212,0,FALSE
863,"Control","kjoeretoey",2,212,0.00943396226415094,FALSE
863,"Control","ku",0,212,0,FALSE
863,"Control","maar",4,212,0.0188679245283019,FALSE
863,"Control","menneske",6,212,0.0283018867924528,FALSE
863,"Control","motorsykkel",2,212,0.00943396226415094,FALSE
863,"Control","nothing",119,212,0.561320754716981,FALSE
863,"Control","raadyr",75,212,0.35377358490566,FALSE
863,"Control","rev",28,212,0.132075471698113,FALSE
863,"Control","rugde",0,212,0,FALSE
863,"Control","sau",1,212,0.00471698113207547,FALSE
863,"Control","skogshons",11,212,0.0518867924528302,FALSE
863,"Control","smagnagere",0,212,0,FALSE
863,"Control","sykkel",0,212,0,FALSE
863,"Control","ukjent",8,212,0.0377358490566038,FALSE
863,"Control","ulv",0,212,0,FALSE
863,"Control","villsvin",1,212,0.00471698113207547,FALSE
863,"Control",NA,1,212,0.00471698113207547,FALSE
864,"Control","andre_maardyr",0,398,0,FALSE
864,"Control","andre_pattedyr",0,398,0,FALSE
864,"Control","bjorn",0,398,0,FALSE
864,"Control","ekorn",3,398,0.00753768844221105,FALSE
864,"Control","elg",7,398,0.0175879396984925,FALSE
864,"Control","fugl",97,398,0.243718592964824,FALSE
864,"Control","gaupe",0,398,0,FALSE
864,"Control","grevling",4,398,0.0100502512562814,FALSE
864,"Control","hare",39,398,0.0979899497487437,FALSE
864,"Control","hjort",0,398,0,FALSE
864,"Control","hund",0,398,0,FALSE
864,"Control","ilder",0,398,0,FALSE
864,"Control","katt",1,398,0.00251256281407035,FALSE
864,"Control","kjoeretoey",0,398,0,FALSE
864,"Control","ku",0,398,0,FALSE
864,"Control","maar",1,398,0.00251256281407035,FALSE
864,"Control","menneske",1,398,0.00251256281407035,FALSE
864,"Control","motorsykkel",0,398,0,FALSE
864,"Control","nothing",556,398,1.39698492462312,FALSE
864,"Control","raadyr",13,398,0.0326633165829146,FALSE
864,"Control","rev",30,398,0.0753768844221105,FALSE
864,"Control","rugde",3,398,0.00753768844221105,FALSE
864,"Control","sau",88,398,0.221105527638191,FALSE
864,"Control","skogshons",1,398,0.00251256281407035,FALSE
864,"Control","smagnagere",0,398,0,FALSE
864,"Control","sykkel",0,398,0,FALSE
864,"Control","ukjent",2,398,0.0050251256281407,FALSE
864,"Control","ulv",1,398,0.00251256281407035,FALSE
864,"Control","villsvin",0,398,0,FALSE
864,"Control",NA,6,398,0.0150753768844221,FALSE
925,"0_1","andre_maardyr",0,38,0,FALSE
925,"0_1","andre_pattedyr",0,38,0,FALSE
925,"0_1","bjorn",0,38,0,FALSE
925,"0_1","ekorn",1,38,0.0263157894736842,FALSE
925,"0_1","elg",1,38,0.0263157894736842,FALSE
925,"0_1","fugl",7,38,0.184210526315789,FALSE
925,"0_1","gaupe",0,38,0,FALSE
925,"0_1","grevling",6,38,0.157894736842105,FALSE
925,"0_1","hare",15,38,0.394736842105263,FALSE
925,"0_1","hjort",2,38,0.0526315789473684,FALSE
925,"0_1","hund",0,38,0,FALSE
925,"0_1","ilder",0,38,0,FALSE
925,"0_1","katt",0,38,0,FALSE
925,"0_1","kjoeretoey",0,38,0,FALSE
925,"0_1","ku",0,38,0,FALSE
925,"0_1","maar",0,38,0,FALSE
925,"0_1","menneske",12,38,0.315789473684211,FALSE
925,"0_1","motorsykkel",0,38,0,FALSE
925,"0_1","nothing",15,38,0.394736842105263,FALSE
925,"0_1","raadyr",14,38,0.368421052631579,FALSE
925,"0_1","rev",2,38,0.0526315789473684,FALSE
925,"0_1","rugde",0,38,0,FALSE
925,"0_1","sau",0,38,0,FALSE
925,"0_1","skogshons",0,38,0,FALSE
925,"0_1","smagnagere",0,38,0,FALSE
925,"0_1","sykkel",0,38,0,FALSE
925,"0_1","ukjent",2,38,0.0526315789473684,FALSE
925,"0_1","ulv",0,38,0,FALSE
925,"0_1","villsvin",0,38,0,FALSE
925,"0_1",NA,0,38,0,FALSE
925,"0_2","andre_maardyr",0,37,0,FALSE
925,"0_2","andre_pattedyr",0,37,0,FALSE
925,"0_2","bjorn",0,37,0,FALSE
925,"0_2","ekorn",2,37,0.0540540540540541,FALSE
925,"0_2","elg",1,37,0.027027027027027,FALSE
925,"0_2","fugl",1,37,0.027027027027027,FALSE
925,"0_2","gaupe",0,37,0,FALSE
925,"0_2","grevling",10,37,0.27027027027027,FALSE
925,"0_2","hare",4,37,0.108108108108108,FALSE
925,"0_2","hjort",1,37,0.027027027027027,FALSE
925,"0_2","hund",1,37,0.027027027027027,FALSE
925,"0_2","ilder",0,37,0,FALSE
925,"0_2","katt",0,37,0,FALSE
925,"0_2","kjoeretoey",5,37,0.135135135135135,FALSE
925,"0_2","ku",15,37,0.405405405405405,FALSE
925,"0_2","maar",0,37,0,FALSE
925,"0_2","menneske",4,37,0.108108108108108,FALSE
925,"0_2","motorsykkel",0,37,0,FALSE
925,"0_2","nothing",9,37,0.243243243243243,FALSE
925,"0_2","raadyr",0,37,0,FALSE
925,"0_2","rev",8,37,0.216216216216216,FALSE
925,"0_2","rugde",0,37,0,FALSE
925,"0_2","sau",7,37,0.189189189189189,FALSE
925,"0_2","skogshons",0,37,0,FALSE
925,"0_2","smagnagere",0,37,0,FALSE
925,"0_2","sykkel",1,37,0.027027027027027,FALSE
925,"0_2","ukjent",1,37,0.027027027027027,FALSE
925,"0_2","ulv",0,37,0,FALSE
925,"0_2","villsvin",0,37,0,FALSE
925,"0_2",NA,0,37,0,FALSE
925,"1_2","andre_maardyr",0,32,0,TRUE
925,"1_2","andre_pattedyr",0,32,0,TRUE
925,"1_2","bjorn",0,32,0,TRUE
925,"1_2","ekorn",0,32,0,TRUE
925,"1_2","elg",1,32,0.03125,TRUE
925,"1_2","fugl",1,32,0.03125,TRUE
925,"1_2","gaupe",1,32,0.03125,TRUE
925,"1_2","grevling",3,32,0.09375,TRUE
925,"1_2","hare",8,32,0.25,TRUE
925,"1_2","hjort",5,32,0.15625,TRUE
925,"1_2","hund",0,32,0,TRUE
925,"1_2","ilder",0,32,0,TRUE
925,"1_2","katt",0,32,0,TRUE
925,"1_2","kjoeretoey",4,32,0.125,TRUE
925,"1_2","ku",0,32,0,TRUE
925,"1_2","maar",0,32,0,TRUE
925,"1_2","menneske",5,32,0.15625,TRUE
925,"1_2","motorsykkel",0,32,0,TRUE
925,"1_2","nothing",6,32,0.1875,TRUE
925,"1_2","raadyr",5,32,0.15625,TRUE
925,"1_2","rev",6,32,0.1875,TRUE
925,"1_2","rugde",0,32,0,TRUE
925,"1_2","sau",0,32,0,TRUE
925,"1_2","skogshons",0,32,0,TRUE
925,"1_2","smagnagere",0,32,0,TRUE
925,"1_2","sykkel",0,32,0,TRUE
925,"1_2","ukjent",1,32,0.03125,TRUE
925,"1_2","ulv",1,32,0.03125,TRUE
925,"1_2","villsvin",0,32,0,TRUE
925,"1_2",NA,1,32,0.03125,TRUE
925,"Control","andre_maardyr",0,5,0,FALSE
925,"Control","andre_pattedyr",0,5,0,FALSE
925,"Control","bjorn",0,5,0,FALSE
925,"Control","ekorn",0,5,0,FALSE
925,"Control","elg",0,5,0,FALSE
925,"Control","fugl",0,5,0,FALSE
925,"Control","gaupe",0,5,0,FALSE
925,"Control","grevling",9,5,1.8,FALSE
925,"Control","hare",0,5,0,FALSE
925,"Control","hjort",1,5,0.2,FALSE
925,"Control","hund",0,5,0,FALSE
925,"Control","ilder",0,5,0,FALSE
925,"Control","katt",0,5,0,FALSE
925,"Control","kjoeretoey",0,5,0,FALSE
925,"Control","ku",0,5,0,FALSE
925,"Control","maar",0,5,0,FALSE
925,"Control","menneske",1,5,0.2,FALSE
925,"Control","motorsykkel",0,5,0,FALSE
925,"Control","nothing",1,5,0.2,FALSE
925,"Control","raadyr",0,5,0,FALSE
925,"Control","rev",0,5,0,FALSE
925,"Control","rugde",0,5,0,FALSE
925,"Control","sau",0,5,0,FALSE
925,"Control","skogshons",0,5,0,FALSE
925,"Control","smagnagere",0,5,0,FALSE
925,"Control","sykkel",0,5,0,FALSE
925,"Control","ukjent",0,5,0,FALSE
925,"Control","ulv",0,5,0,FALSE
925,"Control","villsvin",0,5,0,FALSE
925,"Control",NA,0,5,0,FALSE
942,"0_1","andre_maardyr",0,9,0,FALSE
942,"0_1","andre_pattedyr",0,9,0,FALSE
942,"0_1","bjorn",0,9,0,FALSE
942,"0_1","ekorn",0,9,0,FALSE
942,"0_1","elg",7,9,0.777777777777778,FALSE
942,"0_1","fugl",0,9,0,FALSE
942,"0_1","gaupe",0,9,0,FALSE
942,"0_1","grevling",0,9,0,FALSE
942,"0_1","hare",0,9,0,FALSE
942,"0_1","hjort",0,9,0,FALSE
942,"0_1","hund",0,9,0,FALSE
942,"0_1","ilder",0,9,0,FALSE
942,"0_1","katt",0,9,0,FALSE
942,"0_1","kjoeretoey",0,9,0,FALSE
942,"0_1","ku",0,9,0,FALSE
942,"0_1","maar",0,9,0,FALSE
942,"0_1","menneske",0,9,0,FALSE
942,"0_1","motorsykkel",0,9,0,FALSE
942,"0_1","nothing",3,9,0.333333333333333,FALSE
942,"0_1","raadyr",0,9,0,FALSE
942,"0_1","rev",0,9,0,FALSE
942,"0_1","rugde",0,9,0,FALSE
942,"0_1","sau",0,9,0,FALSE
942,"0_1","skogshons",0,9,0,FALSE
942,"0_1","smagnagere",1,9,0.111111111111111,FALSE
942,"0_1","sykkel",0,9,0,FALSE
942,"0_1","ukjent",0,9,0,FALSE
942,"0_1","ulv",0,9,0,FALSE
942,"0_1","villsvin",0,9,0,FALSE
942,"0_1",NA,0,9,0,FALSE
942,"0_2","andre_maardyr",0,21,0,FALSE
942,"0_2","andre_pattedyr",0,21,0,FALSE
942,"0_2","bjorn",0,21,0,FALSE
942,"0_2","ekorn",0,21,0,FALSE
942,"0_2","elg",3,21,0.142857142857143,FALSE
942,"0_2","fugl",4,21,0.19047619047619,FALSE
942,"0_2","gaupe",0,21,0,FALSE
942,"0_2","grevling",0,21,0,FALSE
942,"0_2","hare",0,21,0,FALSE
942,"0_2","hjort",0,21,0,FALSE
942,"0_2","hund",0,21,0,FALSE
942,"0_2","ilder",0,21,0,FALSE
942,"0_2","katt",0,21,0,FALSE
942,"0_2","kjoeretoey",0,21,0,FALSE
942,"0_2","ku",1,21,0.0476190476190476,FALSE
942,"0_2","maar",0,21,0,FALSE
942,"0_2","menneske",6,21,0.285714285714286,FALSE
942,"0_2","motorsykkel",0,21,0,FALSE
942,"0_2","nothing",79,21,3.76190476190476,FALSE
942,"0_2","raadyr",0,21,0,FALSE
942,"0_2","rev",1,21,0.0476190476190476,FALSE
942,"0_2","rugde",0,21,0,FALSE
942,"0_2","sau",0,21,0,FALSE
942,"0_2","skogshons",1,21,0.0476190476190476,FALSE
942,"0_2","smagnagere",0,21,0,FALSE
942,"0_2","sykkel",0,21,0,FALSE
942,"0_2","ukjent",0,21,0,FALSE
942,"0_2","ulv",0,21,0,FALSE
942,"0_2","villsvin",0,21,0,FALSE
942,"0_2",NA,0,21,0,FALSE
942,"0_3","andre_maardyr",0,30,0,FALSE
942,"0_3","andre_pattedyr",0,30,0,FALSE
942,"0_3","bjorn",1,30,0.0333333333333333,FALSE
942,"0_3","ekorn",1,30,0.0333333333333333,FALSE
942,"0_3","elg",2,30,0.0666666666666667,FALSE
942,"0_3","fugl",0,30,0,FALSE
942,"0_3","gaupe",0,30,0,FALSE
942,"0_3","grevling",0,30,0,FALSE
942,"0_3","hare",4,30,0.133333333333333,FALSE
942,"0_3","hjort",1,30,0.0333333333333333,FALSE
942,"0_3","hund",0,30,0,FALSE
942,"0_3","ilder",0,30,0,FALSE
942,"0_3","katt",0,30,0,FALSE
942,"0_3","kjoeretoey",5,30,0.166666666666667,FALSE
942,"0_3","ku",0,30,0,FALSE
942,"0_3","maar",1,30,0.0333333333333333,FALSE
942,"0_3","menneske",21,30,0.7,FALSE
942,"0_3","motorsykkel",1,30,0.0333333333333333,FALSE
942,"0_3","nothing",3,30,0.1,FALSE
942,"0_3","raadyr",6,30,0.2,FALSE
942,"0_3","rev",3,30,0.1,FALSE
942,"0_3","rugde",0,30,0,FALSE
942,"0_3","sau",0,30,0,FALSE
942,"0_3","skogshons",0,30,0,FALSE
942,"0_3","smagnagere",0,30,0,FALSE
942,"0_3","sykkel",0,30,0,FALSE
942,"0_3","ukjent",0,30,0,FALSE
942,"0_3","ulv",0,30,0,FALSE
942,"0_3","villsvin",1,30,0.0333333333333333,FALSE
942,"0_3",NA,0,30,0,FALSE
942,"1_1","andre_maardyr",0,51,0,TRUE
942,"1_1","andre_pattedyr",0,51,0,TRUE
942,"1_1","bjorn",0,51,0,TRUE
942,"1_1","ekorn",1,51,0.0196078431372549,TRUE
942,"1_1","elg",1,51,0.0196078431372549,TRUE
942,"1_1","fugl",9,51,0.176470588235294,TRUE
942,"1_1","gaupe",1,51,0.0196078431372549,TRUE
942,"1_1","grevling",5,51,0.0980392156862745,TRUE
942,"1_1","hare",3,51,0.0588235294117647,TRUE
942,"1_1","hjort",1,51,0.0196078431372549,TRUE
942,"1_1","hund",0,51,0,TRUE
942,"1_1","ilder",0,51,0,TRUE
942,"1_1","katt",0,51,0,TRUE
942,"1_1","kjoeretoey",0,51,0,TRUE
942,"1_1","ku",0,51,0,TRUE
942,"1_1","maar",2,51,0.0392156862745098,TRUE
942,"1_1","menneske",10,51,0.196078431372549,TRUE
942,"1_1","motorsykkel",0,51,0,TRUE
942,"1_1","nothing",22,51,0.431372549019608,TRUE
942,"1_1","raadyr",10,51,0.196078431372549,TRUE
942,"1_1","rev",10,51,0.196078431372549,TRUE
942,"1_1","rugde",0,51,0,TRUE
942,"1_1","sau",0,51,0,TRUE
942,"1_1","skogshons",0,51,0,TRUE
942,"1_1","smagnagere",0,51,0,TRUE
942,"1_1","sykkel",0,51,0,TRUE
942,"1_1","ukjent",2,51,0.0392156862745098,TRUE
942,"1_1","ulv",0,51,0,TRUE
942,"1_1","villsvin",0,51,0,TRUE
942,"1_1",NA,0,51,0,TRUE
942,"1_2","andre_maardyr",0,47,0,TRUE
942,"1_2","andre_pattedyr",0,47,0,TRUE
942,"1_2","bjorn",0,47,0,TRUE
942,"1_2","ekorn",5,47,0.106382978723404,TRUE
942,"1_2","elg",2,47,0.0425531914893617,TRUE
942,"1_2","fugl",5,47,0.106382978723404,TRUE
942,"1_2","gaupe",2,47,0.0425531914893617,TRUE
942,"1_2","grevling",1,47,0.0212765957446809,TRUE
